2559,Pinto Martins Intl,Fortaleza,Brazil,FOR,SBFZ
2560,Galeao Antonio Carlos Jobim,Rio De Janeiro,Brazil,GIG,SBGL
2561,Guajara Mirim,Guajara-mirim,Brazil,,SBGM
2562,Santa Genoveva,Goiania,Brazil,GYN,SBGO
2563,Embraer Unidade Gaviao Peixoto,Macae,Brazil,,SBGP
2564,Guarulhos Gov Andre Franco Montouro,Sao Paulo,Brazil,GRU,SBGR
2565,Guaratingueta,Guaratingueta,Brazil,,SBGW
2566,Altamira,Altamira,Brazil,ATM,SBHT
2567,Itacoatiara,Itaituba,Brazil,,SBIC
2568,Itaituba,Itaituba,Brazil,,SBIH
2569,Ilheus,Ilheus,Brazil,IOS,SBIL
2570,Usiminas,Ipatinga,Brazil,IPN,SBIP
2571,Hidroeletrica,Itumbiara,Brazil,,SBIT
2572,Prefeito Renato Moreira,Imperatriz,Brazil,IMP,SBIZ
2573,Julio Cesar,Belem,Brazil,,SBJC
2574,Francisco De Assis,Juiz De Fora,Brazil,JDF,SBJF
2575,Presidente Castro Pinto,Joao Pessoa,Brazil,JPA,SBJP
2576,Lauro Carneiro De Loyola,Joinville,Brazil,JOI,SBJV
2577,Presidente Joao Suassuna,Campina Grande,Brazil,CPV,SBKG
2578,Viracopos,Campinas,Brazil,VCP,SBKP
2579,Lages,Lajes,Brazil,,SBLJ
2580,Lins,Lins,Brazil,LIP,SBLN
2581,Londrina,Londrina,Brazil,LDB,SBLO
2582,Bom Jesus Da Lapa,Bom Jesus Da Lapa,Brazil,LAZ,SBLP
2583,Lagoa Santa,Lagoa Santa,Brazil,,SBLS
2584,Maraba,Maraba,Brazil,MAB,SBMA
2585,Monte Dourado,Almeirim,Brazil,,SBMD
2586,Regional De Maringa Silvio Name Junior,Maringa,Brazil,MGF,SBMG
2587,Mario Ribeiro,Montes Claros,Brazil,MOC,SBMK
6849,Grand Marais Cook County Airport,Grand Marais,United States,GRM,KCKC
2589,Ponta Pelada,Manaus,Brazil,,SBMN
2590,Zumbi Dos Palmares,Maceio,Brazil,MCZ,SBMO
2591,Macapa,Macapa,Brazil,MCP,SBMQ
2592,Dix Sept Rosado,Mocord,Brazil,,SBMS
2593,Marte,Sao Paulo,Brazil,,SBMT
2594,Manicore,Manicore,Brazil,MNX,SBMY
2595,Ministro Victor Konder Intl,Navegantes,Brazil,NVT,SBNF
2596,Santo Angelo,Santo Angelo,Brazil,GEL,SBNM
2597,Augusto Severo,Natal,Brazil,NAT,SBNT
2598,Oiapoque,Oioiapoque,Brazil,,SBOI
2599,Salgado Filho,Porto Alegre,Brazil,POA,SBPA
2600,Prefeito Doutor Joao Silva Filho,Parnaiba,Brazil,,SBPB
2601,Pocos De Caldas,Pocos De Caldas,Brazil,POO,SBPC
2602,Lauro Kurtz,Passo Fundo,Brazil,PFB,SBPF
2603,Pelotas,Pelotas,Brazil,PET,SBPK
2604,Senador Nilo Coelho,Petrolina,Brazil,PNZ,SBPL
2605,Porto Nacional,Porto Nacional,Brazil,PNB,SBPN
2606,Ponta Pora,Ponta Pora,Brazil,PMG,SBPP
2607,Governador Jorge Teixeira De Oliveira,Porto Velho,Brazil,PVH,SBPV
6848,Porter County Municipal Airport,Valparaiso,United States,NPZ,\N
2609,PlÃ¡cido de Castro,Rio Branco,Brazil,RBR,SBRB
2610,Guararapes Gilberto Freyre Intl,Recife,Brazil,REC,SBRF
2611,Rio Grande,Rio Grande,Brazil,RIG,SBRG
2612,Santos Dumont,Rio De Janeiro,Brazil,SDU,SBRJ
2613,Leite Lopes,Ribeirao Preto,Brazil,RAO,SBRP
2614,Santa Cruz,Rio De Janeiro,Brazil,STU,SBSC
2615,Professor Urbano Ernesto Stumpf,Sao Jose Dos Campos,Brazil,SJK,SBSJ
2616,Marechal Cunha Machado Intl,Sao Luis,Brazil,SLZ,SBSL
2618,Congonhas,Sao Paulo,Brazil,CGH,SBSP
2619,Sao Jose Do Rio Preto,Sao Jose Do Rio Preto,Brazil,SJP,SBSR
2620,Base Aerea De Santos,Santos,Brazil,SSZ,SBST
2621,Deputado Luis Eduardo Magalhaes,Salvador,Brazil,SSA,SBSV
2622,Trombetas,Oriximina,Brazil,TMT,SBTB
2623,Senador Petronio Portella,Teresina,Brazil,THE,SBTE
2624,Tefe,Tefe,Brazil,TFF,SBTF
2625,Tarauaca,Tarauaca,Brazil,,SBTK
2626,Telemaco Borba,Telemaco Borba,Brazil,,SBTL
2627,Tirios,Obidos Tirios,Brazil,,SBTS
2628,Tabatinga,Tabatinga,Brazil,TBT,SBTT
2629,Tucurui,Tucurui,Brazil,TUR,SBTU
2630,Sao Gabriel Da Cachoeira,Sao Gabriel,Brazil,,SBUA
2631,Paulo Afonso,Paulo Alfonso,Brazil,PAV,SBUF
2632,Rubem Berta,Uruguaiana,Brazil,URG,SBUG
2633,Ten Cel Av Cesar Bombonato,Uberlandia,Brazil,UDI,SBUL
2634,Urubupunga,Castilho,Brazil,,SBUP
2635,Uberaba,Uberaba,Brazil,UBA,SBUR
2636,Major Brigadeiro Trompowsky,Varginha,Brazil,VAG,SBVG
2637,Vilhena,Vilhena,Brazil,BVH,SBVH
2638,Goiabeiras,Vitoria,Brazil,VIX,SBVT
2639,Iauarete,Iauarete,Brazil,,SBYA
2640,Campo Fontenelle,Piracununga,Brazil,QPS,SBYS
2641,Chacalluta,Arica,Chile,ARI,SCAR
2642,Balmaceda,Balmaceda,Chile,BBA,SCBA
2643,El Bosque,Santiago,Chile,,SCBQ
2644,Chile Chico,Chile Chico,Chile,CCH,SCCC
2645,El Loa,Calama,Chile,CJC,SCCF
2646,General Bernardo O Higgins,Chillan,Chile,,SCCH
2647,Carlos Ibanez Del Campo Intl,Punta Arenas,Chile,PUQ,SCCI
2648,Teniente Vidal,Coyhaique,Chile,GXQ,SCCY
2649,Diego Aracena Intl,Iquique,Chile,IQQ,SCDA
2650,Arturo Merino Benitez Intl,Santiago,Chile,SCL,SCEL
2651,Cerro Moreno Intl,Antofagasta,Chile,ANF,SCFA
2652,Capitan Fuentes Martinez,Porvenir,Chile,,SCFM
2653,Futaleufu,Futaleufu,Chile,,SCFT
2654,Maria Dolores,Los Angeles,Chile,LSQ,SCGE
2655,Guardiamarina Zanartu,Puerto Williams,Chile,,SCGZ
2656,Carriel Sur Intl,Concepcion,Chile,CCP,SCIE
2657,Mataveri Intl,Easter Island,Chile,IPC,SCIP
2658,Canal Bajo Carlos Hott Siebert,Osorno,Chile,ZOS,SCJO
2659,Vallenar,Vallenar,Chile,,SCLL
2660,De La Independencia,Rancagua,Chile,,SCRG
2661,Teniente Rodolfo Marsh Martin,Isla Rey Jorge,Antarctica,,SCRM
2662,La Florida,La Serena,Chile,LSC,SCSE
2663,Eulogio Sanchez,Santiago,Chile,,SCTB
2664,Maquehue,Temuco,Chile,ZCO,SCTC
2665,El Tepual Intl,Puerto Montt,Chile,PMC,SCTE
2666,Chaiten,Chaiten,Chile,WCH,SCTN
2667,Pichoy,Valdivia,Chile,ZAL,SCVD
2668,Chachoan,Ambato,Ecuador,ATF,SEAM
2669,Hacienda Clementina,Clementia,Ecuador,,SECM
2670,Francisco De Orellana,Coca,Ecuador,OCC,SECO
2671,Mariscal Lamar,Cuenca,Ecuador,CUE,SECU
2672,Seymour,Galapagos,Ecuador,GPS,SEGS
2673,Jose Joaquin De Olmedo Intl,Guayaquil,Ecuador,GYE,SEGU
2674,Gualaquiza,Gualaquiza,Ecuador,,SEGZ
2675,Atahualpa,Ibarra,Ecuador,,SEIB
2676,Km 192,Km-192,Ecuador,,SEKK
2677,Hacienda La Julia,La Julia,Ecuador,,SELJ
2678,Cotopaxi Intl,Latacunga,Ecuador,,SELT
2679,Jose Maria Velasco Ibarra,Macara,Ecuador,,SEMA
2680,Coronel E Carvajal,Macas,Ecuador,XMS,SEMC
2681,General Manuel Serrano,Machala,Ecuador,MCH,SEMH
2682,Montalvo,Montalvo,Ecuador,,SEMO
2683,Eloy Alfaro Intl,Manta,Ecuador,MEC,SEMT
2684,Maragrosa,Maragrosa,Ecuador,,SEMX
2685,Amable Calle Gutierrez,Pasaje,Ecuador,,SEPS
2686,Reales Tamarindos,Portoviejo,Ecuador,PVO,SEPV
2687,Quevedo,Quevedo,Ecuador,,SEQE
2688,Mariscal Sucre Intl,Quito,Ecuador,UIO,SEQU
2689,Chimborazo,Riobamba,Ecuador,,SERB
2690,Coronel Artilleria Victor Larrea,Santa Rosa,Ecuador,,SERO
2691,General Ulpiano Paez,Salinas,Ecuador,SNC,SESA
2692,Santo Domingo Los Colorados,Santo Domingo,Ecuador,,SESD
2694,Taura,Taura,Ecuador,,SETA
2695,Mayor Galo Torres,Tena,Ecuador,,SETE
2696,Tarapoa,Tarapoa,Ecuador,TPC,SETR
2697,Teniente Coronel Luis A Mantilla,Tulcan,Ecuador,TUA,SETU
6847,Silverton,Silverton,United States,,\N
2699,Silvio Pettirossi Intl,Asuncion,Paraguay,ASU,SGAS
2700,Juan De Ayolas,Ayolas,Paraguay,,SGAY
2701,Teniente Col Carmelo Peralta,Conception,Paraguay,,SGCO
2702,Itaipu,Itaipu,Paraguay,,SGIB
2703,Dr Luis Maria Argana Intl,Mariscal Estigarribia,Paraguay,,SGME
2704,Carlos Miguel Gimenez,Pilar,Paraguay,,SGPI
2705,El Eden,Armenia,Colombia,AXM,SKAR
2706,Tres De Mayo,Puerto Asis,Colombia,PUU,SKAS
2707,Las Flores,El Banco,Colombia,,SKBC
2708,Palonegro,Bucaramanga,Colombia,BGA,SKBG
2709,Eldorado Intl,Bogota,Colombia,BOG,SKBO
2710,Ernesto Cortissoz,Barranquilla,Colombia,BAQ,SKBQ
2711,Jose Celestino Mutis,Bahia Solano,Colombia,BSC,SKBS
2712,Gerardo Tobar Lopez,Buenaventura,Colombia,BUN,SKBU
2713,Camilo Daza,Cucuta,Colombia,CUC,SKCC
2714,Rafael Nunez,Cartagena,Colombia,CTG,SKCG
2715,Alfonso Bonilla Aragon Intl,Cali,Colombia,CLO,SKCL
2716,La Florida,Tumaco,Colombia,TCO,SKCO
2717,Las Brujas,Corozal,Colombia,CZU,SKCZ
2718,Yariguies,Barrancabermeja,Colombia,EJA,SKEJ
2719,Gustavo Artunduaga Paredes,Florencia,Colombia,FLA,SKFL
2720,Santiago Vila,Girardot,Colombia,,SKGI
6846,McCarthy Airport,McCarthy,United States,MXY,\N
2722,Juan Casiano,Guapi,Colombia,GPI,SKGP
2723,Guaymaral,Guaymaral,Colombia,,SKGY
2724,Perales,Ibague,Colombia,IBE,SKIB
2725,San Luis,Ipiales,Colombia,IPI,SKIP
2726,Antonio Roldan Betancourt,Carepa,Colombia,,SKLC
2727,La Mina,La Mina,Colombia,,SKLM
2728,Alfredo Vasquez Cobo,Leticia,Colombia,LET,SKLT
2729,Olaya Herrera,Medellin,Colombia,EOH,SKMD
2730,Baracoa,Magangue,Colombia,MGN,SKMG
2731,Los Garzones,Monteria,Colombia,MTR,SKMR
2732,Fabio Alberto Leon Bentley,Mitu,Colombia,MVP,SKMU
2733,La Nubia,Manizales,Colombia,MZL,SKMZ
2734,Benito Salas,Neiva,Colombia,NVA,SKNV
2735,Aguas Claras,Ocana,Colombia,OCV,SKOC
2736,Otu,Otu,Colombia,OTU,SKOT
2737,Puerto Bolivar,Puerto Bolivar,Colombia,,SKPB
2738,Puerto Carreno,Puerto Carreno,Colombia,PCR,SKPC
2739,Matecana,Pereira,Colombia,PEI,SKPE
2740,Pitalito,Pitalito,Colombia,,SKPI
2741,Guillermo Leon Valencia,Popayan,Colombia,PPN,SKPP
2742,Antonio Narino,Pasto,Colombia,PSO,SKPS
2743,El Embrujo,Providencia,Colombia,PVA,SKPV
2744,Mariquita,Mariquita,Colombia,,SKQU
2745,Jose Maria Cordova,Rio Negro,Colombia,MDE,SKRG
2746,Almirante Padilla,Rio Hacha,Colombia,RCH,SKRH
2747,Jorge E Gonzalez Torres,San Jose Del Guaviare,Colombia,SJE,SKSJ
2748,Simon Bolivar,Santa Marta,Colombia,SMR,SKSM
2749,Gustavo Rojas Pinilla,San Andres Island,Colombia,ADZ,SKSP
2750,Eduardo Falla Solano,San Vincente De Caguan,Colombia,SVI,SKSV
2751,Tame,Tame,Colombia,TME,SKTM
2752,Santiago Perez,Arauca,Colombia,AUC,SKUC
2753,El Carano,Quibdo,Colombia,UIB,SKUI
2754,Farfan,Tulua,Colombia,ULQ,SKUL
2755,Alfonso Lopez Pumarejo,Valledupar,Colombia,VUP,SKVP
2756,Vanguardia,Villavicencio,Colombia,VVC,SKVV
2758,Bermejo,Bermejo,Bolivia,BJO,SLBJ
2759,Jorge Wilsterman,Cochabamba,Bolivia,CBB,SLCB
2760,Chimore,Chapacura,Bolivia,,SLCH
2761,Heroes Del Acre,Cobija,Bolivia,CIJ,SLCO
2762,El Alto Intl,La Paz,Bolivia,LPB,SLLP
2763,Juan Mendoza,Oruro,Bolivia,,SLOR
2764,Capitan Nicolas Rojas,Potosi,Bolivia,POI,SLPO
2765,Tte De Av Salvador Ogaya G,Puerto Suarez,Bolivia,PSZ,SLPS
2766,Santa Ana Del Yacuma,Santa Ana,Bolivia,,SLSA
2767,Juana Azurduy De Padilla,Sucre,Bolivia,SRE,SLSU
2768,Capitan Oriel Lea Plaza,Tarija,Bolivia,TJA,SLTJ
2769,Tte Av Jorge Henrich Arauz,Trinidad,Bolivia,TDD,SLTR
2770,Tcnl Rafael Pabon,Villa Montes,Bolivia,,SLVM
2771,Viru Viru Intl,Santa Cruz,Bolivia,VVI,SLVR
2772,Yacuiba,Yacuiba,Bolivia,BYC,SLYA
2773,Johan A Pengel Intl,Zandery,Suriname,PBM,SMJP
2774,Rochambeau,Cayenne,French Guiana,CAY,SOCA
2775,St Georges De L Oyapock,St.-georges Oyapock,French Guiana,,SOOG
2776,Huancabamba,Huancabamba,Peru,,SPAB
2777,Alferez Vladimir Sara Bauer,Andoas,Peru,,SPAS
2778,Atalaya,Atalaya,Peru,,SPAY
6845,Seward Airport,Seward,United States,SWD,\N
2780,Iberia,Iberia,Peru,,SPBR
2781,Cap Fap David Abenzur Rengifo Intl,Pucallpa,Peru,PCL,SPCL
2782,Teniente Jaime A De Montreuil Morales,Chimbote,Peru,CHM,SPEO
2783,Puerto Esperanza,Puerto Esperanza,Peru,,SPEP
2784,Cesar Torke Podesta,Moquegua,Peru,,SPEQ
2785,Capt Jose A Quinones Gonzales Intl,Chiclayo,Peru,CIX,SPHI
2786,Coronel Fap Alfredo Mendivil Duarte,Ayacucho,Peru,AYP,SPHO
2787,Andahuaylas,Andahuaylas,Peru,ANS,SPHY
2788,Comandante Fap German Arias Graziani,Anta,Peru,ATA,SPHZ
2789,Jorge Chavez Intl,Lima,Peru,LIM,SPIM
2790,Juanjui,Juanjui,Peru,JJI,SPJI
2791,Francisco Carle,Jauja,Peru,,SPJJ
2792,Juliaca,Juliaca,Peru,JUL,SPJL
6844,Michigan City Municipal Airport,Michigan City,United States,MGC,KMGC
2794,Ilo,Ilo,Peru,,SPLO
2795,Las Palmas,Las Palmas,Peru,,SPLP
2796,Pedro Canga,Tumbes,Peru,TBP,SPME
2797,Moises Benzaquen Rengifo,Yurimaguas,Peru,YMS,SPMS
2799,Collique,Collique,Peru,,SPOL
2800,Chachapoyas,Chachapoyas,Peru,CHH,SPPY
2801,Coronel Francisco Secada Vignetta Intl,Iquitos,Peru,IQT,SPQT
2802,Rodriguez Ballon,Arequipa,Peru,AQP,SPQU
2803,San Ramon,San Ramon,Peru,,SPRM
2804,Capitan Carlos Martinez De Pinillos,Trujillo,Peru,TRU,SPRU
2805,Pisco Intl,Pisco,Peru,PIO,SPSO
2806,Cadete Guillermo Del Castillo Paredes,Tarapoto,Peru,TPP,SPST
2807,Coronel Carlos Ciriani Santa Rosa Intl,Tacna,Peru,TCQ,SPTN
2808,Padre Aldamiz,Puerto Maldonado,Peru,PEM,SPTU
2809,Capitan Fap Guillermo Concha Iberico,Piura,Peru,PIU,SPUR
2810,Capitan Montes,Talara,Peru,TYL,SPYL
6843,Niijima Airport,Niijima,Japan,,RJAN
2812,Teniente Alejandro Velasco Astete Intl,Cuzco,Peru,CUZ,SPZO
2813,Angel S Adami,Montevideo,Uruguay,,SUAA
2814,Santa Bernardina Intl,Durazno,Uruguay,,SUDU
6842,East Glacier Park Amtrak Station,East Glacier,United States,,\N
2816,Carrasco Intl,Montevideo,Uruguay,MVD,SUMU
2817,Nueva Hesperides Intl,Salto,Uruguay,STY,SUSO
2818,Oswaldo Guevara Mujica,Acarigua,Venezuela,AGV,SVAC
2819,Anaco,Anaco,Venezuela,AAO,SVAN
2820,San Fernando De Atabapo,San Fernando Deatabapo,Venezuela,,SVAT
2821,General Jose Antonio Anzoategui Intl,Barcelona,Venezuela,BLA,SVBC
2822,Barinas,Barinas,Venezuela,BNS,SVBI
2823,El Libertador Ab,Maracaibo,Venezuela,,SVBL
2824,Barquisimeto Intl,Barquisimeto,Venezuela,BRM,SVBM
2826,Ciudad Bolivar,Ciudad Bolivar,Venezuela,CBL,SVCB
2827,Caicara Del Orinoco,Caicara De Orinoco,Venezuela,,SVCD
2828,San Carlos,San Carlos,Venezuela,,SVCJ
2829,Calabozo,Calabozo,Venezuela,,SVCL
2830,Canaima,Canaima,Venezuela,CAJ,SVCN
2831,Carora,Carora,Venezuela,,SVCO
2832,General Jose Francisco Bermudez,Carupano,Venezuela,CUP,SVCP
2833,Jose Leonardo Chirinos,Coro,Venezuela,CZE,SVCR
2834,Oscar Machado Zuloaga,Caracas,Venezuela,,SVCS
2835,Antonio Jose De Sucre,Cumana,Venezuela,CUM,SVCU
2836,Capitan Manuel Rios Guarico Airbase,Carrizal,Venezuela,,SVCZ
2837,El Dorado,El Dorado,Venezuela,,SVED
2838,Elorza,Elorza,Venezuela,,SVEZ
2839,Guasdualito,Guasdualito,Venezuela,,SVGD
2840,Guiria,Guiria,Venezuela,GUI,SVGI
2841,Guanare,Guanare,Venezuela,GUQ,SVGU
2842,Higuerote,Higuerote,Venezuela,,SVHG
2843,Andres Miguel Salazar Marcano,Isla De Coche,Venezuela,,SVIE
2844,Josefa Camejo,Paraguana,Venezuela,LSP,SVJC
2845,San Juan De Los Morros,San Juan De Los Morros,Venezuela,,SVJM
2846,La Fria,La Fria,Venezuela,LFR,SVLF
2847,La Orchila,La Orchila,Venezuela,,SVLO
2848,La Chinita Intl,Maracaibo,Venezuela,MAR,SVMC
2849,Alberto Carnevalli,Merida,Venezuela,MRD,SVMD
2850,Del Caribe Intl Gen Santiago Marino,Porlamar,Venezuela,PMV,SVMG
2851,Simon Bolivar Intl,Caracas,Venezuela,CCS,SVMI
2852,Maturin,Maturin,Venezuela,MUN,SVMT
2853,Casique Aramare,Puerto Ayacucho,Venezuela,PYH,SVPA
2854,General Bartolome Salom Intl,Puerto Cabello,Venezuela,PBL,SVPC
2855,Paramillo,San Cristobal,Venezuela,,SVPM
2856,General Manuel Carlos Piar,Guayana,Venezuela,PZO,SVPR
2857,Palmarito,Palmarito,Venezuela,,SVPT
2858,San Antonio Del Tachira,San Antonio,Venezuela,SVZ,SVSA
2859,Santa Barbara De Barinas,Santa Barbara,Venezuela,,SVSB
2860,Santa Elena De Uairen,Santa Ana De Uairen,Venezuela,,SVSE
2861,Mayor Buenaventura Vivas,Santo Domingo,Venezuela,STD,SVSO
2862,Sub Teniente Nestor Arias,San Felipe,Venezuela,SFH,SVSP
2863,San Fernando De Apure,San Fernando De Apure,Venezuela,SFD,SVSR
2864,San Tome,San Tome,Venezuela,SOM,SVST
2865,Santa Barbara Del Zulia,Santa Barbara,Venezuela,STB,SVSZ
2866,Tucupita,Tucupita,Venezuela,TUV,SVTC
2867,Tumeremo,Tumeremo,Venezuela,,SVTM
2868,Arturo Michelena Intl,Valencia,Venezuela,VLN,SVVA
6841,Flugplatz Hoexter Holzminden,Hoexter Holzminden,Germany,,EDVI
2870,Dr Antonio Nicolas Briceno,Valera,Venezuela,VLV,SVVL
2871,Valle De La Pascua,Valle De La Pascua,Venezuela,VDP,SVVP
2872,Linden,Linden,Guyana,,SYLD
2873,Lethem,Lethem,Guyana,LTM,SYLT
2874,V C Bird Intl,Antigua,Antigua and Barbuda,ANU,TAPA
2875,Grantley Adams Intl,Bridgetown,Barbados,BGI,TBPB
2876,Canefield,Canefield,Dominica,DCF,TDCF
2877,Melville Hall,Dominica,Dominica,DOM,TDPD
2878,Le Lamentin,Fort-de-france,Martinique,FDF,TFFF
2879,Grand Case,St. Martin,Guadeloupe,SFG,TFFG
2881,Le Raizet,Pointe-a-pitre,Guadeloupe,PTP,TFFR
2882,Point Salines Intl,Point Salines,Grenada,GND,TGPY
2883,Cyril E King,St. Thomas,Virgin Islands,STT,TIST
2884,Henry E Rohlsen,St. Croix Island,Virgin Islands,STX,TISX
2885,Rafael Hernandez,Aguadilla,Puerto Rico,BQN,TJBQ
2886,Diego Jimenez Torres,Fajardo,Puerto Rico,FAJ,TJFA
2887,Fernando Luis Ribas Dominicci,San Juan,Puerto Rico,SIG,TJIG
2888,Eugenio Maria De Hostos,Mayaguez,Puerto Rico,MAZ,TJMZ
2889,Mercedita,Ponce,Puerto Rico,PSE,TJPS
2890,Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ
2891,Robert L Bradshaw,Basse Terre,Saint Kitts and Nevis,SKB,TKPK
6840,Dinslaken Schwarze-Heide,Dinslaken,Germany,,EDLD
2893,George F L Charles,Castries,Saint Lucia,SLU,TLPC
2894,Hewanorra Intl,Hewandorra,Saint Lucia,UVF,TLPL
2895,Reina Beatrix Intl,Oranjestad,Aruba,AUA,TNCA
2896,Flamingo,Kralendijk,Netherlands Antilles,BON,TNCB
2897,Hato,Willemstad,Netherlands Antilles,CUR,TNCC
2898,F D Roosevelt,Oranjestad,Netherlands Antilles,EUX,TNCE
2899,Princess Juliana Intl,Philipsburg,Netherlands Antilles,SXM,TNCM
2900,Wallblake,The Valley,Anguilla,AXA,TQPF
2901,Crown Point,Scarborough,Trinidad and Tobago,TAB,TTCP
2902,Piarco,Port-of-spain,Trinidad and Tobago,POS,TTPP
2903,Terrance B Lettsome Intl,Tortola,British Virgin Islands,EIS,TUPJ
6839,Allakaket Airport,Allakaket,United States,AET,PFAL
2905,Canouan,Canouan Island,Saint Vincent and the Grenadines,CIW,TVSC
2906,Mustique,Mustique,Saint Vincent and the Grenadines,MQS,TVSM
2907,E T Joshua,Kingstown,Saint Vincent and the Grenadines,SVD,TVSV
2908,Almaty,Alma-ata,Kazakhstan,ALA,UAAA
2909,Balkhash,Balkhash,Kazakhstan,,UAAH
2910,Astana Intl,Tselinograd,Kazakhstan,TSE,UACC
2911,Taraz,Dzhambul,Kazakhstan,DMB,UADD
2912,Manas,Bishkek,Kyrgyzstan,FRU,UAFM
2913,Osh,Osh,Kyrgyzstan,OSS,UAFO
2914,Shymkent,Chimkent,Kazakhstan,CIT,UAII
6803,Yakutat,Yakutat,United States,YAK,PAYA
2916,Uralsk,Uralsk,Kazakhstan,URA,UARR
2917,Pavlodar,Pavlodar,Kazakhstan,PWQ,UASP
2918,Semipalatinsk,Semiplatinsk,Kazakhstan,PLX,UASS
2919,Aktau,Shevchenko,Kazakhstan,,UATE
2920,Aktyubinsk,Aktyubinsk,Kazakhstan,AKX,UATT
2922,Heydar Aliyev,Baku,Azerbaijan,GYD,UBBB
2923,Yakutsk,Yakutsk,Russia,YKS,UEEE
2925,Mirny,Mirnyj,Russia,MJZ,UERR
2926,Ignatyevo,Blagoveschensk,Russia,BQS,UHBB
2927,Novy,Khabarovsk,Russia,KHV,UHHH
6838,Sawyer International Airport,Marquette,United States,MQT,KMQT
2929,Provideniya Bay,Provideniya Bay,Russia,PVS,UHMD
2930,Sokol,Magadan,Russia,GDX,UHMM
2931,Pevek,Pevek,Russia,PWE,UHMP
2932,Yelizovo,Petropavlovsk,Russia,PKC,UHPP
2933,Khomutovo,Yuzhno-sakhalinsk,Russia,UUS,UHSS
2934,Knevichi,Vladivostok,Russia,VVO,UHWW
2935,Kadala,Chita,Russia,HTA,UIAA
2936,Bratsk,Bratsk,Russia,BTK,UIBB
2937,Irkutsk,Irkutsk,Russia,IKT,UIII
2938,Mukhino,Ulan-ude,Russia,UUD,UIUU
2939,Boryspil Intl,Kiev,Ukraine,KBP,UKBB
2940,Donetsk Intl,Donetsk,Ukraine,DOK,UKCC
2941,Dnipropetrovsk Intl,Dnepropetrovsk,Ukraine,DNK,UKDD
2942,Simferopol Intl,Simferopol,Ukraine,SIP,UKFF
2944,Zhuliany Intl,Kiev,Ukraine,IEV,UKKK
2945,Lviv Intl,Lvov,Ukraine,LWO,UKLL
6837,Ford Airport,Iron Mountain,United States,IMT,KIMT
2947,Odesa Intl,Odessa,Ukraine,ODS,UKOO
2948,Pulkovo,St. Petersburg,Russia,LED,ULLI
2949,Murmansk,Murmansk,Russia,MMK,ULMM
2950,Gomel,Gomel,Belarus,GME,UMGG
2951,Vitebsk,Vitebsk,Belarus,VTB,UMII
2952,Khrabrovo,Kaliningrad,Russia,KGD,UMKK
2953,Minsk 1,Minsk,Belarus,MHP,UMMM
2954,Minsk 2,Minsk 2,Belarus,MSQ,UMMS
2955,Abakan,Abakan,Russia,ABA,UNAA
2956,Barnaul,Barnaul,Russia,BAX,UNBB
2957,Kemerovo,Kemorovo,Russia,KEJ,UNEE
2958,Omsk,Omsk,Russia,OMS,UNOO
2960,Pashkovskiy,Krasnodar,Russia,KRR,URKK
2961,Uytash,Makhachkala,Russia,MCX,URML
2962,Mineralnyye Vody,Mineralnye Vody,Russia,MRV,URMM
2963,Shpakovskoye,Stavropol,Russia,STW,URMT
2964,Rostov Na Donu,Rostov,Russia,ROV,URRR
2965,Sochi,Sochi,Russia,AER,URSS
2966,Astrakhan,Astrakhan,Russia,ASF,URWA
2967,Gumrak,Volgograd,Russia,VOG,URWW
2968,Balandino,Chelyabinsk,Russia,CEK,USCC
2969,Magnitogorsk,Magnetiogorsk,Russia,MQF,USCM
6834,Great Barrier Island,Claris,New Zealand,GBZ,NZGB
2972,Nizhnevartovsk,Nizhnevartovsk,Russia,NJC,USNN
2973,Bolshoye Savino,Perm,Russia,PEE,USPP
2974,Surgut,Surgut,Russia,SGC,USRR
2975,Koltsovo,Yekaterinburg,Russia,SVX,USSS
2976,Ashgabat,Ashkhabad,Turkmenistan,ASB,UTAA
2977,Turkmenbashi,Krasnovodsk,Turkmenistan,KRW,UTAK
2978,Turkmenabat,Chardzhou,Turkmenistan,,UTAV
2979,Dushanbe,Dushanbe,Tajikistan,DYU,UTDD
2980,Bukhara,Bukhara,Uzbekistan,BHK,UTSB
2981,Samarkand,Samarkand,Uzbekistan,SKD,UTSS
6833,Al Udeid AB,Doha,Qatar,IUD,OTBH
2983,Yuzhny,Tashkent,Uzbekistan,TAS,UTTT
2984,Bryansk,Bryansk,Russia,BZK,UUBP
2985,Sheremetyevo,Moscow,Russia,SVO,UUEE
2986,Migalovo,Tver,Russia,KLD,UUEM
2987,Chertovitskoye,Voronezh,Russia,VOZ,UUOO
2988,Vnukovo,Moscow,Russia,VKO,UUWW
2989,Syktyvkar,Syktyvkar,Russia,SCW,UUYY
2990,Kazan,Kazan,Russia,KZN,UWKD
2991,Orenburg,Orenburg,Russia,REN,UWOO
2992,Ufa,Ufa,Russia,UFA,UWUU
2993,Kurumoch,Samara,Russia,KBY,UWWW
2994,Ahmedabad,Ahmedabad,India,AMD,VAAH
2995,Akola,Akola,India,AKD,VAAK
2996,Aurangabad,Aurangabad,India,IXU,VAAU
2997,Chhatrapati Shivaji Intl,Mumbai,India,BOM,VABB
2998,Bilaspur,Bilaspur,India,PAB,VABI
2999,Bhuj,Bhuj,India,BHJ,VABJ
3000,Belgaum,Belgaum,India,IXG,VABM
